,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Gender_Male,Retirement,EstimatedSalary / Age,CreditScore / Age,NumOfProducts / Tenure,EstimatedSalary / CreditScore,EstimatedSalary / Balance,EstimatedSalary / Tenure,EstimatedSalary / NumOfProducts,CreditScore / Tenure,Exited
126,3.0,4.0,1.0,0.0,1.0,0.0,1.0,8636.05,0.0,0.0,0.0,0.0,166.0778846153846,10.557692307692308,0.5,15.730510018214934,8636.05,4318.025,8636.05,274.5,1
127,4.0,4.0,0.0,148507.24,1.0,1.0,0.0,46824.08,1.0,0.0,1.0,0.0,836.1442857142857,11.160714285714286,1.0,74.91852800000001,0.3152961748115795,46824.08,46824.08,625.0,1
128,6.0,3.0,7.0,0.0,2.0,1.0,0.0,171378.77,0.0,0.0,0.0,0.0,4179.969999999999,20.195121951219512,0.25,206.97919082125603,171378.77,21422.34625,85689.385,103.5,0
129,5.0,1.0,9.0,101827.07,1.0,1.0,0.0,167256.35,0.0,0.0,1.0,0.0,6969.014583333334,32.083333333333336,0.1,217.21603896103898,1.6425367779238083,16725.635000000002,167256.35,77.0,0
130,5.0,2.0,3.0,0.0,2.0,1.0,1.0,124226.16,0.0,0.0,0.0,0.0,3653.7105882352944,22.294117647058822,0.5,163.88675461741425,124226.16,31056.54,62113.08,189.5,0
131,6.0,2.0,9.0,130862.43,1.0,1.0,1.0,114935.21,1.0,0.0,0.0,0.0,3482.885151515152,24.09090909090909,0.1,144.57259119496857,0.8782836427258556,11493.521,114935.21,79.5,0
132,5.0,2.0,9.0,122570.87,1.0,1.0,1.0,35608.88,0.0,0.0,1.0,0.0,937.0757894736842,18.07894736842105,0.1,51.832430858806404,0.29051429173757404,3560.888,35608.88,68.7,0
133,5.0,1.0,1.0,0.0,2.0,0.0,1.0,16459.37,0.0,0.0,1.0,0.0,658.3747999999999,27.44,1.0,23.99325072886297,16459.37,8229.685,8229.685,343.0,0
134,6.0,2.0,7.0,124828.46,2.0,1.0,1.0,124411.08,1.0,0.0,1.0,0.0,3190.027692307692,20.23076923076923,0.25,157.6819771863118,0.996648387327799,15551.385,62205.54,98.625,0
135,3.0,3.0,5.0,144895.05,2.0,1.0,1.0,34941.23,1.0,0.0,0.0,0.0,698.8246,11.78,0.3333333333333333,59.32297113752123,0.24114687736484194,5823.538333333334,17470.615,98.16666666666667,0
136,2.0,2.0,5.0,63663.93,1.0,0.0,1.0,167784.28,1.0,0.0,0.0,0.0,4934.831764705882,13.558823529411764,0.16666666666666666,363.9572234273319,2.6354270710735093,27964.046666666665,167784.28,76.83333333333333,0
137,4.0,2.0,2.0,133463.1,1.0,0.0,1.0,93165.34,0.0,0.0,1.0,0.0,2329.1335,15.925,0.3333333333333333,146.256420722135,0.6980554321349336,31055.11333333333,93165.34,212.33333333333334,0
138,3.0,3.0,2.0,213146.2,1.0,1.0,0.0,75161.25,0.0,1.0,0.0,0.0,1565.859375,12.166666666666666,0.3333333333333333,128.7007705479452,0.35262602558232053,25053.75,75161.25,194.66666666666666,1
139,3.0,2.0,1.0,129490.36,2.0,0.0,1.0,8590.83,0.0,1.0,0.0,0.0,245.45228571428572,16.542857142857144,1.0,14.837357512953368,0.06634288187258208,4295.415,4295.415,289.5,1
140,5.0,3.0,10.0,137452.09,1.0,1.0,0.0,189543.9,1.0,0.0,1.0,0.0,4307.815909090909,17.181818181818183,0.09090909090909091,250.71944444444443,1.3789715458561171,17231.263636363637,189543.9,68.72727272727273,0
141,5.0,2.0,7.0,0.0,2.0,1.0,1.0,180427.24,0.0,0.0,1.0,0.0,5306.6835294117645,19.5,0.25,272.137616892911,180427.24,22553.405,90213.62,82.875,0
142,5.0,3.0,5.0,125851.93,1.0,1.0,1.0,193318.33,0.0,0.0,0.0,0.0,4495.775116279069,15.86046511627907,0.16666666666666666,283.4579618768328,1.536065389975426,32219.721666666665,193318.33,113.66666666666667,0
143,6.0,4.0,2.0,0.0,1.0,1.0,0.0,159123.82,0.0,1.0,1.0,0.0,3060.0734615384617,15.25,0.3333333333333333,200.6605548549811,159123.82,53041.27333333334,159123.82,264.3333333333333,1
144,5.0,2.0,5.0,40915.55,1.0,1.0,0.0,126213.84,0.0,0.0,0.0,0.0,4071.414193548387,22.29032258064516,0.16666666666666666,182.65389290882777,3.084664762791584,21035.64,126213.84,115.16666666666667,1
145,2.0,1.0,5.0,113157.22,1.0,1.0,1.0,54141.5,0.0,1.0,0.0,0.0,2578.1666666666665,23.095238095238095,0.16666666666666666,111.6319587628866,0.4784583921521565,9023.583333333334,54141.5,80.83333333333333,0
146,4.0,1.0,8.0,138296.94,2.0,1.0,0.0,141075.51,0.0,1.0,0.0,0.0,4864.67275862069,21.896551724137932,0.2222222222222222,222.16615748031498,1.0200839578666177,15675.056666666667,70537.755,70.55555555555556,0
147,4.0,2.0,5.0,106967.18,1.0,0.0,0.0,24495.03,0.0,0.0,1.0,0.0,662.0278378378378,17.56756756756757,0.16666666666666666,37.68466153846153,0.2289936128669292,4082.5049999999997,24495.03,108.33333333333333,0
148,5.0,3.0,9.0,120681.63,1.0,1.0,0.0,74836.34,0.0,0.0,1.0,0.0,1700.825909090909,16.704545454545453,0.1,101.81814965986393,0.6201086270658834,7483.634,74836.34,73.5,0
149,2.0,2.0,0.0,0.0,2.0,0.0,1.0,878.87,0.0,0.0,1.0,0.0,27.4646875,13.0,2.0,2.1126682692307694,878.87,878.87,439.435,416.0,0
150,5.0,2.0,7.0,0.0,2.0,1.0,0.0,89520.75,0.0,1.0,0.0,0.0,2797.5234375,23.5625,0.25,118.72778514588859,89520.75,11190.09375,44760.375,94.25,0
151,3.0,3.0,9.0,0.0,1.0,1.0,0.0,149892.79,0.0,0.0,0.0,0.0,3122.7664583333335,11.145833333333334,0.1,280.17343925233644,149892.79,14989.279,149892.79,53.5,1
152,5.0,3.0,8.0,0.0,2.0,1.0,0.0,180800.42,0.0,1.0,1.0,0.0,4304.771904761905,17.047619047619047,0.2222222222222222,252.51455307262572,180800.42,20088.935555555556,90400.21,79.55555555555556,0
153,3.0,2.0,2.0,127609.59,1.0,1.0,0.0,98646.22,0.0,0.0,1.0,0.0,2666.114054054054,14.567567567567568,0.3333333333333333,183.01710575139145,0.7730253421757552,32882.073333333334,98646.22,179.66666666666666,0
154,4.0,3.0,6.0,0.0,2.0,1.0,1.0,109041.53,0.0,0.0,0.0,0.0,2535.849534883721,14.279069767441861,0.2857142857142857,177.5920684039088,109041.53,15577.361428571428,54520.765,87.71428571428571,0
155,5.0,4.0,7.0,0.0,1.0,1.0,0.0,17941.16,0.0,1.0,1.0,0.0,314.75719298245616,12.385964912280702,0.125,25.41240793201133,17941.16,2242.645,17941.16,88.25,1
156,5.0,2.0,7.0,0.0,2.0,0.0,0.0,82996.47,0.0,0.0,0.0,0.0,2515.0445454545456,22.96969696969697,0.25,109.49402374670184,82996.47,10374.55875,41498.235,94.75,0
157,3.0,1.0,2.0,0.0,2.0,1.0,1.0,92067.35,0.0,1.0,0.0,0.0,3288.119642857143,20.928571428571427,0.6666666666666666,157.11151877133108,92067.35,30689.11666666667,46033.675,195.33333333333334,0
158,4.0,5.0,6.0,97259.25,1.0,0.0,1.0,104719.66,0.0,0.0,0.0,1.0,1434.515890410959,8.849315068493151,0.14285714285714285,162.10473684210527,1.0766953611573074,14959.951428571429,104719.66,92.28571428571429,0
159,4.0,2.0,4.0,123246.7,1.0,0.0,0.0,112687.57,1.0,0.0,0.0,0.0,3414.774848484849,19.12121212121212,0.2,178.58568938193346,0.914317833111693,22537.514000000003,112687.57,126.2,0
160,5.0,1.0,6.0,101060.25,1.0,0.0,1.0,84699.56,0.0,1.0,0.0,0.0,3849.98,32.59090909090909,0.14285714285714285,118.13048814504882,0.8381012504792885,12099.937142857143,84699.56,102.42857142857143,0
161,5.0,1.0,2.0,0.0,2.0,1.0,0.0,83473.82,0.0,0.0,1.0,0.0,2782.460666666667,22.8,0.6666666666666666,122.03774853801171,83473.82,27824.60666666667,41736.91,228.0,0
162,6.0,3.0,7.0,108007.36,1.0,0.0,0.0,47125.11,0.0,0.0,0.0,0.0,961.7369387755102,16.3265306122449,0.125,58.9063875,0.4363098374977641,5890.63875,47125.11,100.0,0
163,5.0,2.0,2.0,0.0,2.0,1.0,1.0,106977.8,0.0,1.0,0.0,0.0,2971.605555555556,20.02777777777778,0.6666666666666666,148.3742024965326,106977.8,35659.26666666667,53488.9,240.33333333333334,0
164,5.0,1.0,0.0,133702.89,1.0,1.0,0.0,55582.54,0.0,1.0,1.0,0.0,1916.6393103448277,23.551724137931036,1.0,81.38,0.41571370885319786,55582.54,55582.54,683.0,1
165,4.0,2.0,9.0,125189.75,2.0,1.0,1.0,139874.43,1.0,0.0,1.0,0.0,4512.078387096774,21.29032258064516,0.2,211.93095454545454,1.117290454766027,13987.443,69937.215,66.0,0
166,5.0,1.0,7.0,113034.22,1.0,1.0,0.0,162503.48,1.0,0.0,0.0,0.0,6770.9783333333335,29.333333333333332,0.125,230.82880681818185,1.4376358094406327,20312.935,162503.48,88.0,1
167,4.0,3.0,9.0,109013.23,1.0,1.0,0.0,196499.96,0.0,1.0,0.0,0.0,4792.681951219512,15.0,0.1,319.5121300813008,1.8025166072355876,19649.996,196499.96,61.5,0
168,5.0,2.0,2.0,0.0,2.0,1.0,0.0,40721.24,0.0,1.0,0.0,0.0,1044.134358974359,17.102564102564102,0.6666666666666666,61.051334332833584,40721.24,13573.746666666666,20360.62,222.33333333333334,1
169,5.0,1.0,9.0,57929.81,2.0,0.0,0.0,53134.3,1.0,0.0,1.0,0.0,2213.929166666667,28.416666666666668,0.2,77.90953079178887,0.9172027803512501,5313.43,26567.15,68.2,0
170,2.0,1.0,4.0,130114.39,1.0,1.0,0.0,164017.89,0.0,0.0,0.0,0.0,5655.789310344828,16.689655172413794,0.2,338.87993801652897,1.2605571869707344,32803.578,164017.89,96.8,0
171,4.0,1.0,5.0,95826.49,2.0,1.0,0.0,155996.96,1.0,0.0,1.0,0.0,5777.665185185185,23.25925925925926,0.3333333333333333,248.40280254777068,1.6278936242616808,25999.493333333332,77998.48,104.66666666666667,0
172,2.0,3.0,10.0,129608.57,1.0,1.0,0.0,5472.7,1.0,0.0,1.0,0.0,124.37954545454545,10.909090909090908,0.09090909090909091,11.401458333333332,0.04222450548983381,497.5181818181818,5472.7,43.63636363636363,1
173,3.0,1.0,4.0,169462.09,1.0,1.0,0.0,112187.11,0.0,0.0,1.0,0.0,3739.5703333333336,19.266666666666666,0.2,194.09534602076124,0.662015014596984,22437.422,112187.11,115.6,0
174,3.0,2.0,5.0,0.0,2.0,1.0,1.0,146457.83,0.0,0.0,1.0,0.0,3661.44575,12.8,0.3333333333333333,286.05044921875,146457.83,24409.638333333332,73228.915,85.33333333333333,0
175,2.0,2.0,7.0,133868.21,1.0,1.0,1.0,27286.1,0.0,1.0,0.0,0.0,779.6028571428571,13.82857142857143,0.125,56.37623966942149,0.20382655578530717,3410.7625,27286.1,60.5,0
176,3.0,1.0,0.0,0.0,2.0,1.0,1.0,130553.47,0.0,0.0,0.0,0.0,4351.782333333334,17.0,2.0,255.98719607843137,130553.47,130553.47,65276.735,510.0,0
177,4.0,2.0,5.0,190479.48,2.0,0.0,0.0,179351.89,1.0,0.0,1.0,0.0,4981.996944444445,16.833333333333332,0.3333333333333333,295.96021452145214,0.9415762182035661,29891.98166666667,89675.945,101.0,0
178,3.0,2.0,8.0,101993.12,1.0,0.0,1.0,94774.12,0.0,1.0,0.0,0.0,2369.353,14.925,0.1111111111111111,158.75061976549412,0.9292116055317698,10530.457777777778,94774.12,66.33333333333333,0
179,5.0,4.0,3.0,161608.81,1.0,1.0,0.0,8080.85,1.0,0.0,0.0,0.0,146.92454545454547,13.709090909090909,0.25,10.717307692307692,0.050002224493673995,2020.2125,8080.85,188.5,1
180,6.0,3.0,2.0,122311.21,1.0,1.0,1.0,19482.5,0.0,1.0,0.0,0.0,432.94444444444446,18.88888888888889,0.3333333333333333,22.92058823529412,0.15928499697618087,6494.166666666667,19482.5,283.3333333333333,0
181,3.0,5.0,2.0,0.0,2.0,1.0,1.0,48071.61,0.0,0.0,1.0,0.0,739.5632307692308,7.846153846153846,0.6666666666666666,94.25805882352941,48071.61,16023.87,24035.805,170.0,0
182,5.0,3.0,1.0,162150.42,2.0,1.0,0.0,174531.27,1.0,0.0,0.0,0.0,3878.4726666666666,17.288888888888888,1.0,224.33325192802056,1.0763474658439622,87265.635,87265.635,389.0,0
183,4.0,3.0,2.0,0.0,2.0,1.0,1.0,55470.78,0.0,0.0,1.0,0.0,1320.732857142857,15.142857142857142,0.6666666666666666,87.21820754716981,55470.78,18490.26,27735.39,212.0,0
184,6.0,3.0,4.0,0.0,1.0,1.0,1.0,8546.87,0.0,0.0,0.0,0.0,170.93740000000003,16.08,0.2,10.630435323383086,8546.87,1709.3740000000003,8546.87,160.8,1
185,3.0,2.0,8.0,0.0,2.0,1.0,0.0,95857.18,0.0,0.0,1.0,0.0,2995.536875,16.0625,0.2222222222222222,186.4925680933852,95857.18,10650.797777777778,47928.59,57.111111111111114,0
186,5.0,2.0,1.0,99010.67,1.0,1.0,0.0,194945.8,0.0,0.0,0.0,0.0,4998.610256410256,18.71794871794872,0.5,267.0490410958904,1.96891740135279,97472.9,194945.8,365.0,0
187,3.0,2.0,0.0,0.0,1.0,0.0,1.0,131521.72,0.0,1.0,0.0,0.0,3554.641081081081,14.18918918918919,1.0,250.51756190476192,131521.72,131521.72,131521.72,525.0,0
188,4.0,1.0,5.0,0.0,2.0,0.0,1.0,196108.51,0.0,1.0,1.0,0.0,6536.950333333333,20.533333333333335,0.3333333333333333,318.3579707792208,196108.51,32684.751666666667,98054.255,102.66666666666667,0
189,5.0,2.0,7.0,111388.18,2.0,1.0,0.0,148564.76,1.0,0.0,0.0,0.0,4369.551764705882,20.205882352941178,0.25,216.25147016011647,1.3337449831303185,18570.595,74282.38,85.875,0
190,5.0,3.0,8.0,56214.85,2.0,0.0,0.0,92982.61,0.0,0.0,0.0,0.0,2267.8685365853657,17.4390243902439,0.2222222222222222,130.0456083916084,1.6540283567712666,10331.40111111111,46491.305,79.44444444444444,1
191,3.0,2.0,3.0,84327.77,2.0,1.0,0.0,17675.36,0.0,0.0,0.0,0.0,490.9822222222222,14.222222222222221,0.5,34.5221875,0.20960059064065562,4418.84,8837.68,128.0,0
192,2.0,2.0,1.0,0.0,2.0,0.0,0.0,114996.43,0.0,0.0,1.0,0.0,2874.91075,11.975,1.0,240.07605427974946,114996.43,57498.215,57498.215,239.5,0
193,4.0,2.0,8.0,93012.89,1.0,1.0,0.0,86957.42,0.0,0.0,1.0,0.0,2717.419375,18.78125,0.1111111111111111,144.68788685524126,0.9348863916991322,9661.935555555556,86957.42,66.77777777777777,0
194,3.0,1.0,9.0,61710.44,2.0,1.0,0.0,128077.8,0.0,1.0,1.0,0.0,4416.475862068965,20.0,0.2,220.82379310344828,2.0754304226250433,12807.78,64038.9,58.0,0
195,6.0,2.0,3.0,174790.15,1.0,1.0,1.0,600.36,0.0,0.0,1.0,0.0,17.153142857142857,23.057142857142857,0.25,0.7439405204460967,0.0034347276735692857,150.09,600.36,201.75,0
196,4.0,2.0,6.0,0.0,2.0,1.0,1.0,43001.46,0.0,1.0,0.0,0.0,1343.795625,19.25,0.2857142857142857,69.80756493506493,43001.46,6143.065714285714,21500.73,88.0,0
197,5.0,2.0,3.0,107720.64,1.0,1.0,1.0,158591.12,1.0,0.0,1.0,0.0,4286.246486486486,19.486486486486488,0.25,219.9599445214979,1.4722308349557247,39647.78,158591.12,180.25,0
198,3.0,4.0,10.0,0.0,2.0,1.0,1.0,47847.19,0.0,0.0,1.0,0.0,839.4243859649123,8.789473684210526,0.18181818181818182,95.50337325349302,47847.19,4349.744545454546,23923.595,45.54545454545455,0
199,3.0,2.0,6.0,96423.84,1.0,1.0,0.0,10488.44,0.0,0.0,1.0,0.0,299.6697142857143,14.885714285714286,0.14285714285714285,20.131362763915547,0.10877321652802328,1498.3485714285714,10488.44,74.42857142857143,0
200,6.0,1.0,2.0,141040.01,1.0,1.0,1.0,5978.2,0.0,1.0,1.0,0.0,199.27333333333334,28.333333333333332,0.3333333333333333,7.033176470588235,0.0423862534733692,1992.7333333333333,5978.2,283.3333333333333,0
201,5.0,3.0,4.0,105420.18,1.0,0.0,1.0,121409.06,0.0,0.0,1.0,0.0,2890.691904761905,18.071428571428573,0.2,159.95923583662713,1.1516571907087363,24281.811999999998,121409.06,151.8,0
202,3.0,3.0,5.0,0.0,1.0,0.0,1.0,146145.93,0.0,1.0,1.0,0.0,2922.9186,10.32,0.16666666666666666,283.2285465116279,146145.93,24357.655,146145.93,86.0,1
203,5.0,2.0,2.0,129022.06,2.0,1.0,1.0,14374.86,0.0,0.0,0.0,0.0,378.28578947368425,18.710526315789473,0.6666666666666666,20.217805907173,0.11141310708333844,4791.62,7187.43,237.0,1
204,3.0,2.0,3.0,176666.62,1.0,1.0,0.0,94670.77,0.0,1.0,1.0,0.0,2868.811212121212,15.515151515151516,0.25,184.90384765625,0.5358693913463033,23667.6925,94670.77,128.0,0
205,3.0,2.0,3.0,0.0,1.0,1.0,1.0,179670.31,0.0,0.0,1.0,0.0,4855.954324324324,14.864864864864865,0.25,326.6732909090909,179670.31,44917.5775,179670.31,137.5,0
206,4.0,3.0,3.0,89763.84,1.0,0.0,0.0,199304.74,0.0,1.0,0.0,0.0,4861.091219512195,14.829268292682928,0.25,327.8038486842105,2.2202985044032832,49826.185,199304.74,152.0,1
207,4.0,2.0,5.0,134954.53,1.0,1.0,1.0,151954.39,0.0,0.0,1.0,0.0,4469.246764705883,18.176470588235293,0.16666666666666666,245.88088996763756,1.1259589733003161,25325.73166666667,151954.39,103.0,0
208,4.0,3.0,5.0,0.0,1.0,1.0,0.0,142513.5,0.0,0.0,1.0,0.0,3166.9666666666667,14.28888888888889,0.16666666666666666,221.63841368584758,142513.5,23752.25,142513.5,107.16666666666667,1
209,5.0,3.0,2.0,106376.85,1.0,0.0,1.0,158264.62,0.0,0.0,1.0,0.0,3516.9915555555554,14.911111111111111,0.3333333333333333,235.86381520119224,1.4877591528687597,52754.87333333333,158264.62,223.66666666666666,0
210,5.0,2.0,2.0,161814.64,2.0,1.0,0.0,169381.9,1.0,0.0,1.0,0.0,5132.784848484848,20.87878787878788,0.6666666666666666,245.83730043541362,1.046758520993397,56460.63333333333,84690.95,229.66666666666666,0
211,4.0,2.0,8.0,0.0,2.0,1.0,1.0,169915.02,0.0,0.0,1.0,0.0,5481.129677419354,19.451612903225808,0.2222222222222222,281.7827860696517,169915.02,18879.446666666667,84957.51,67.0,0
212,4.0,3.0,9.0,0.0,2.0,0.0,0.0,88852.47,0.0,0.0,0.0,0.0,2167.1334146341464,15.121951219512194,0.2,143.31043548387098,88852.47,8885.247,44426.235,62.0,0
213,5.0,2.0,1.0,63095.01,1.0,1.0,1.0,40645.81,0.0,0.0,0.0,0.0,1195.465,19.88235294117647,0.5,60.126937869822484,0.6441898624017588,20322.905,40645.81,338.0,0
214,3.0,1.0,4.0,118287.01,2.0,0.0,0.0,60427.3,1.0,0.0,1.0,0.0,2324.126923076923,22.0,0.4,105.64213286713287,0.5108489017610492,12085.460000000001,30213.65,114.4,0
215,5.0,3.0,7.0,106854.21,1.0,0.0,1.0,157959.02,1.0,0.0,1.0,0.0,3360.830212765957,14.212765957446809,0.125,236.4655988023952,1.478252861980244,19744.8775,157959.02,83.5,1
216,5.0,3.0,7.0,49512.55,1.0,1.0,0.0,133007.34,0.0,0.0,1.0,0.0,2891.463913043478,15.108695652173912,0.125,191.37746762589927,2.6862816340173548,16625.9175,133007.34,86.875,0
217,5.0,2.0,9.0,0.0,2.0,0.0,0.0,176576.62,0.0,1.0,0.0,0.0,5350.806666666666,22.12121212121212,0.2,241.8857808219178,176576.62,17657.662,88288.31,73.0,0
218,6.0,3.0,1.0,105799.32,2.0,1.0,0.0,34888.04,0.0,0.0,1.0,0.0,811.3497674418605,18.767441860465116,1.0,43.231771995043374,0.32975363401547364,17444.02,17444.02,403.5,1
219,3.0,4.0,8.0,0.0,1.0,1.0,1.0,28737.71,0.0,0.0,1.0,0.0,532.1798148148148,10.962962962962964,0.1111111111111111,48.54342905405405,28737.71,3193.0788888888887,28737.71,65.77777777777777,1
220,5.0,2.0,9.0,114722.05,2.0,1.0,1.0,98178.57,0.0,0.0,0.0,0.0,3167.0506451612905,23.419354838709676,0.2,135.23219008264465,0.855787655575754,9817.857,49089.285,72.6,0
221,3.0,1.0,7.0,0.0,1.0,0.0,1.0,125010.24,0.0,1.0,1.0,0.0,4167.008,17.133333333333333,0.125,243.21058365758756,125010.24,15626.28,125010.24,64.25,0
222,3.0,3.0,2.0,0.0,2.0,1.0,1.0,167984.61,0.0,0.0,1.0,0.0,3999.633571428571,13.5,0.6666666666666666,296.2691534391534,167984.61,55994.869999999995,83992.305,189.0,0
223,6.0,2.0,10.0,0.0,1.0,1.0,0.0,4861.72,0.0,0.0,1.0,0.0,147.3248484848485,25.757575757575758,0.09090909090909091,5.719670588235294,4861.72,441.9745454545455,4861.72,77.27272727272727,1
224,5.0,3.0,6.0,99564.22,1.0,1.0,1.0,108872.45,1.0,0.0,1.0,0.0,2419.3877777777775,14.911111111111111,0.14285714285714285,162.25402384500745,1.0934787268084176,15553.207142857142,108872.45,95.85714285714286,1
225,5.0,2.0,4.0,170557.91,2.0,1.0,0.0,198252.88,0.0,0.0,1.0,0.0,5358.1859459459465,18.10810810810811,0.4,295.8998208955224,1.1623718749140692,39650.576,99126.44,134.0,0
226,5.0,1.0,9.0,0.0,2.0,1.0,1.0,26960.31,0.0,0.0,0.0,0.0,898.677,23.133333333333333,0.2,38.847708933717584,26960.31,2696.031,13480.155,69.4,0
227,3.0,2.0,6.0,74596.15,3.0,1.0,1.0,85746.52,1.0,0.0,0.0,0.0,2198.628717948718,14.025641025641026,0.42857142857142855,156.75780621572213,1.1494610719042218,12249.502857142857,28582.173333333336,78.14285714285714,1
228,5.0,3.0,2.0,96888.39,1.0,1.0,0.0,77206.25,1.0,0.0,1.0,0.0,1544.125,15.02,0.3333333333333333,102.80459387483356,0.7968493763868263,25735.416666666668,77206.25,250.33333333333334,1
229,3.0,1.0,3.0,130830.22,1.0,1.0,0.0,61048.53,1.0,0.0,0.0,0.0,2105.121724137931,20.482758620689655,0.25,102.77530303030302,0.4666205054114759,15262.1325,61048.53,148.5,0
230,5.0,5.0,1.0,0.0,2.0,0.0,1.0,111981.19,0.0,0.0,1.0,1.0,1555.2943055555556,9.347222222222221,1.0,166.39106983655276,111981.19,55990.595,55990.595,336.5,0
231,4.0,2.0,0.0,0.0,2.0,1.0,0.0,62232.6,0.0,0.0,1.0,0.0,1555.815,15.25,2.0,102.02065573770491,62232.6,62232.6,31116.3,610.0,0
232,3.0,2.0,1.0,0.0,2.0,0.0,1.0,156105.03,0.0,0.0,0.0,0.0,4219.054864864865,13.837837837837839,1.0,304.89263671875,156105.03,78052.515,78052.515,256.0,0
233,5.0,1.0,3.0,119714.25,2.0,0.0,1.0,150135.38,1.0,0.0,1.0,0.0,7506.769,38.35,0.5,195.74365058670145,1.2541040510711876,37533.845,75067.69,191.75,0
234,3.0,5.0,5.0,113978.97,2.0,0.0,1.0,93146.11,0.0,0.0,0.0,1.0,1390.240447761194,8.73134328358209,0.3333333333333333,159.22411965811966,0.8172147264120179,15524.351666666667,46573.055,97.5,0
235,5.0,3.0,6.0,100160.75,1.0,1.0,0.0,33462.94,1.0,0.0,1.0,0.0,796.7366666666667,18.166666666666668,0.14285714285714285,43.85706422018349,0.33408901102466765,4780.42,33462.94,109.0,1
236,5.0,1.0,2.0,0.0,1.0,1.0,1.0,144375.0,0.0,0.0,0.0,0.0,4978.448275862069,24.551724137931036,0.3333333333333333,202.7738764044944,144375.0,48125.0,144375.0,237.33333333333334,0
237,3.0,3.0,3.0,116220.5,3.0,1.0,0.0,55803.96,1.0,0.0,0.0,0.0,1297.766511627907,12.534883720930232,0.75,103.53239332096474,0.4801517791458551,13950.99,18601.32,134.75,1
238,5.0,3.0,2.0,0.0,3.0,1.0,0.0,89048.46,0.0,0.0,0.0,0.0,1935.836086956522,14.521739130434783,1.0,133.30607784431137,89048.46,29682.820000000003,29682.820000000003,222.66666666666666,1
239,5.0,1.0,2.0,81173.83,2.0,0.0,1.0,162812.16,0.0,0.0,1.0,0.0,5814.72,25.107142857142858,0.6666666666666666,231.59624466571836,2.0056975789170117,54270.72,81406.08,234.33333333333334,0
240,5.0,2.0,4.0,0.0,2.0,1.0,0.0,136259.65,0.0,1.0,1.0,0.0,3585.7802631578948,17.42105263157895,0.4,205.83028700906343,136259.65,27251.93,68129.825,132.4,0
241,5.0,2.0,5.0,116803.8,1.0,1.0,0.0,124052.97,1.0,0.0,0.0,0.0,3180.845384615385,18.58974358974359,0.16666666666666666,171.1075448275862,1.0620536998479515,20675.495,124052.97,120.83333333333333,0
242,5.0,2.0,8.0,105961.68,2.0,0.0,1.0,74158.8,0.0,0.0,1.0,0.0,2004.291891891892,19.0,0.2222222222222222,105.48904694167852,0.6998577234928374,8239.866666666667,37079.4,78.11111111111111,0
243,4.0,5.0,6.0,117411.6,1.0,1.0,1.0,45071.09,1.0,0.0,1.0,1.0,672.7028358208954,9.835820895522389,0.14285714285714285,68.39315629742033,0.38386927808429416,6438.727142857142,45071.09,94.14285714285714,1
244,3.0,2.0,7.0,0.0,2.0,1.0,0.0,62030.06,0.0,1.0,1.0,0.0,1824.4135294117646,15.382352941176471,0.25,118.60432122370936,62030.06,7753.7575,31015.03,65.375,0
245,4.0,2.0,10.0,123497.58,1.0,1.0,0.0,131953.23,0.0,0.0,0.0,0.0,3298.83075,15.875,0.09090909090909091,207.80036220472442,1.0684594915990129,11995.748181818182,131953.23,57.72727272727273,1
246,5.0,1.0,7.0,152400.51,2.0,1.0,0.0,79414.0,1.0,0.0,1.0,0.0,3054.3846153846152,29.692307692307693,0.25,102.8678756476684,0.5210840758730015,9926.75,39707.0,96.5,0
247,3.0,1.0,1.0,0.0,2.0,1.0,1.0,199638.56,0.0,0.0,0.0,0.0,7678.406153846154,20.96153846153846,1.0,366.3092844036697,199638.56,99819.28,99819.28,272.5,0
248,4.0,1.0,8.0,103097.85,1.0,1.0,1.0,157577.29,1.0,0.0,1.0,0.0,6565.720416666667,26.416666666666668,0.1111111111111111,248.54462145110412,1.528409773726865,17508.58777777778,157577.29,70.44444444444444,0
249,5.0,4.0,8.0,126418.14,1.0,1.0,0.0,134420.75,1.0,0.0,1.0,0.0,2489.2731481481483,13.685185185185185,0.1111111111111111,181.89546684709066,1.063294292304156,14935.638888888889,134420.75,82.11111111111111,1
250,5.0,2.0,5.0,77846.9,1.0,0.0,0.0,99805.99,1.0,0.0,0.0,0.0,2772.3886111111115,21.416666666666668,0.16666666666666666,129.45005188067447,1.2820639991573313,16634.33166666667,99805.99,128.5,0
251,3.0,2.0,1.0,0.0,2.0,1.0,1.0,97932.68,0.0,1.0,0.0,0.0,2880.3729411764702,17.264705882352942,1.0,166.8359114139693,97932.68,48966.34,48966.34,293.5,0
252,5.0,5.0,0.0,0.0,2.0,0.0,1.0,170968.99,0.0,0.0,0.0,1.0,2164.1644303797466,8.620253164556962,2.0,251.05578560939793,170968.99,170968.99,85484.495,681.0,0
253,3.0,2.0,2.0,79731.91,1.0,1.0,1.0,57558.95,1.0,0.0,1.0,0.0,1555.6472972972972,14.702702702702704,0.3333333333333333,105.80689338235294,0.7218970184331663,19186.316666666666,57558.95,181.33333333333334,0
